stars,title,tags,details,link,comments,author
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}358",Railsのファットモデル問題に対処する前に読んでほしい記事,"[""Rails"", ""Ruby""]","10 Ruby on Rails Best Practices — SitePoint
Rails Best Practices 1: Fat Model – Skinny  ...",https://qiita.com//klriutsa/items/8d7381f437c225c64a5f,,klriutsa
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}358",D3.js を使ってみる,"[""d3.js"", ""JavaScript""]",""": 10001},
{""name"": ""ラッパ"", ""size"": 8217},
{""name"": ""パイナップル"", ""size"": 12555},
{""name"": ""Ruby",https://qiita.com//ynakayama/items/362049808223c191d252,4,ynakayama
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}357",仮想開発環境をCentOSからCoreOS+Docker+CentOSに移行する(1),"[""Vagrant"", ""Docker"", ""CentOS"", ""CoreOS""]","Xcode
MacAppStoreからインストール
Homebrew
ruby -e ""$(curl -fsSL https://raw.github.com/Homebre ...",https://qiita.com//yujiod/items/818ccaba3b3013d3bde9,1,yujiod
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}357",powershell チートシート,"[""PowerShell""]","rubyのsplat記法
# コマンドを表示して実行する関数
function echo-and-invoke {
Write-Host "">>>"" $ar ...",https://qiita.com//jca02266/items/a0c71ae90d055ab3893c,,jca02266
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}357",Test::Unitでテストを書く,"[""Ruby"", ""test-unit""]",RubyだとMiniTest(Test::Unit)が標準に入ってるけど機能が足りない感があり，RSpecもどうしたもんかなぁと思っていたんですが，gemでリリースされている ...,https://qiita.com//repeatedly/items/727b08599d87af7fa671,7,repeatedly
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}358",プログラミング始めて1年半、働きながら勉強用アプリを作ったらとてもとても良かったはなし,"[""Rails"", ""Ruby"", ""初心者"", ""AWS"", ""JavaScript""]","環境↓
Rails 5.0.6
ruby 2.3.4
AWS 諸々
最初に言いたいこと書いとく
僕と同じような歴の方へ。
とりあえずなにか作るのホントにおすすめです。 ",https://qiita.com//yuji_ariyasu/items/e80a64091f74c9a12081,6,yuji_ariyasu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}357",はじめてのRails API ,"[""Ruby"", ""api"", ""テスト"", ""JSON"", ""Rails""]","※ 当方、はじめてのQiita投稿になりますので、どうかお手柔らかにお願いいたします。
そもそもAPIってなあに？
APIは、アプリケーションプログラミングインターフェースの略です。
「WebA...",https://qiita.com//c5meru/items/1c921676de8a5a038f70,,c5meru
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}357",VueとFirebaseで爆速でチャットサービスを作ろう,"[""Vue.js"", ""Firebase"", ""Webサービス"", ""個人開発""]",(現在のネコチャはリニューアルをしたもので、Ruby on Rails APIとNuxtを使用したものに変わっています。こちらについてもまた記事にできればと思います。),https://qiita.com//ToshioAkaneya/items/aa1211d73c2d38134e63,6,ToshioAkaneya
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}355",きみたちは今まで何のためにRailsでMVCパターンを勉強してきたのか,"[""Ruby"", ""Rails"", ""プロを目指す人のためのRuby入門""]","Ruby初心者向けのプログラミング問題を集めてみた（全10問） - give IT a try
簡単にいうと、技術書の丸写しをしてアウトプットした気にならず、自分でコードを書 ...",https://qiita.com//jnchito/items/e2b1c8904cd7b8e3ce50,3,jnchito
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}355",今から新規でiOSアプリを書き始めるなら。2016年冬,"[""Objective-C"", ""Swift"", ""iOS""]",これはRubyで書かれていて複数のgemsに依存していることも原因の一つじゃないかと感じていて、その結果としてチームメンバーのgemsを合わせたくなる。,https://qiita.com//yimajo/items/5a7333fd709e625b60da,1,yimajo
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}356",【Docker】これは役に立つ!! docker-compose.ymlの例まとめ,"[""rancher"", ""Docker"", ""docker-compose""]","dekiq:
image: 'asciinema/asciinema.org:latest'
links:
- postgres
- redis
command: 'ruby ...",https://qiita.com//okamu_/items/1c8e5fde742ca165fa12,,okamu_
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}354",初学者用チュートリアルの選択肢を探ってみた,"[""チュートリアル"", ""初心者""]","Twitter(っぽい)アプリ
初めてのRuby on Rails。 Webスクレイピング
Python Webスクレイピング 実践入門
RubyでSele ...",https://qiita.com//ushironoko/items/ebda8acfcc2fbea364c8,2,ushironoko
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}354",(2017年12月時点) 私的 CloudFormation ベストプラクティス,"[""YAML"", ""AWS"", ""CloudFormation""]","error: YAML aliases are not allowed in CloudFormation templates
アンカー・エイリアスを使いたい場合は Ruby ...",https://qiita.com//yasuhiroki/items/8463eed1c78123313a6f,3,yasuhiroki
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}354",リモートワークのいま学びたい、GitLab Handbookと徹底した文書化への狂気,"[""GitLab"", ""ドキュメンテーション""]",彼は2007年に初めてRubyのコードを見て、それがとても気に入ったので、独学でプログラミングを学びました。 彼が初めてGitLabに出会ったのはRubyプ ...,https://qiita.com//e99h2121/items/ea5822922d83d00ebc4a,2,e99h2121
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}353",Ruby/Railsでの高速化の際に使うgem達,"[""Ruby"", ""Rails""]","1. ベンチマーカー
プロファイルすると、プロファイル自体に時間がかかるので正しく速度が測れない。そのためベンチマーカーも使うと良い。
ただし、ベンチマーカーはどこが遅いか等の解決の糸口は教えて...",https://qiita.com//awakia/items/248340b341f335efde16,,awakia
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}353",Boolean型のカラムを追加するときは必ずデフォルト値を設定しよう,"[""Ruby"", ""Rails""]",null: false は NULL (Rubyでいうところの nil)が設定されることを禁止するオプションです。 データベースとRubyで異なる NULL ...,https://qiita.com//jnchito/items/a342b64cd998e5c4ef3d,2,jnchito
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}353",運用・保守 インフラエンジニアの時によく使ってたLinuxコマンド,"[""インフラ"", ""Linux""]","使い方はfind ""検索したいパス"" -name ""ファイル名""
例えば、
ruby:
find ./ -name test
のように使えば、カレントディレクトリ（今いる場所 ...",https://qiita.com//atsushi586/items/3854cf8534c2506e6e5e,12,atsushi586
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}351",Ruby on Railsとrubymotionでリアルタイムweb構築,"[""RubyMotion"", ""websocket"", ""Rails""]","リアルタイムweb？
リアルタイムにwebの情報をサーバからのpush通知で更新する。
有名どころでいうとFB、Chatwork、Twitterとか。
技術的には方法が大きく3つある。
・ポーリ...",https://qiita.com//moriyaman/items/bb9af15a73846aa16590,,moriyaman
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}352",無料天気予報APIのOpenWeatherMapを使ってみる,"[""OpenWeatherMap"", ""Ruby""]","天気予報を取得する
Rubyで天気予報を取得してみます。単純にAPIを試してみたいだけなら全然まったくRubyである必要はなく、curlコマンドとかを使った ...",https://qiita.com//nownabe/items/aeac1ce0977be963a740,1,nownabe
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}352",知識ゼロからTensorFlowを使った機械学習で人工知能を作るー入門編１,"[""TensorFlow"", ""機械学習"", ""DeepLearning"", ""Python""]",http://tango-ruby.hatenablog.com/entry/2015/11/30/122814,https://qiita.com//jabba/items/2ddd0b8fb855febb4d43,,jabba
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}352",Pythonさえ分かればDjangoでWebアプリは作れる,"[""Python"", ""Django"", ""Webサービス"", ""HTML""]","ちょうどruby on rails tutorial の toy app のようなものですね。
なお、DjangoではMTVモデルという設計思想を取っています。",https://qiita.com//Taro_man/items/19613663ef7bb3c57d4f,2,Taro_man
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}352",Railsの正規表現でよく使われる \A \z って何？？,"[""JavaScript"", ""正規表現"", ""Ruby"", ""Rails""]",実はRubyの正規表現では ^ と $ はあくまで「行頭」と「行末」を意味するメタ文字であって、「文字列の先頭」と「文字列の末尾」を意味するメタ文字ではありません。 ;&lt ...,https://qiita.com//jnchito/items/ea7832df6f64a9034872,2,jnchito
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}350",bundler、bundle execについて　※自分用メモ,"[""bundler""]",・rbenvはプロジェクトごとにRubyのバージョンを管理する。 bundlerを使うと、Ruby の gem をプロジェクト毎に管理できる。 rbenv  ...,https://qiita.com//dawn_628/items/1821d4eef22b9f45eea8,,dawn_628
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}350",最新のSEO事情！schema.orgで構造化マークアップせよ！,"[""SEO"", ""HTML5"", ""schema.org"", ""SEO対策""]","<section>
　　<h1>本の情報</h1>
　　　<span>Ruby入門</span>
<p&gt ...",https://qiita.com//ryotanatsume/items/91d16968a4677443a6e7,1,ryotanatsume
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}350",Railsのセキュリティ対策で調べた事,"[""Rails""]","j = clazz.new(params[:arg])
参考
対策
White Listでconst_getする文字列をしぼる
シンボルがGCされない問題(DoS)
Ruby ...",https://qiita.com//sutetotanuki/items/5eda6bbb5532dd64529a,2,sutetotanuki
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}349",資料で使う技術/プロダクトロゴのリンク集,"[""document"", ""PowerPoint"", ""infrastructure"", ""AWS""]","react/tree/master/docs/img
Redux
https://github.com/reactjs/redux/tree/master/logo
Ruby ...",https://qiita.com//tkit/items/932316c5f5f7b162b61e,10,tkit
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}349",find、find_by、whereの違い,"[""Ruby"", ""Rails""]","しっかりと、どう違うという説明ができなかったので、まとめました。
findメソッドとは
各モデルのidを検索キーとしてデータを取得するメソッド
id以外の条件で検索不可
取得したいデータのidの...",https://qiita.com//tsuchinoko_run/items/f3926caaec461cfa1ca3,1,tsuchinoko_run
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}350",副業×AWSでわりと人生変わったエンジニアの話 ,"[""AWS"", ""副業"", ""Rails"", ""whi-advent""]","使っている基盤がほぼ同じ
クラウド -> AWS
サーバーサイド -> Ruby on Rails
クライアントサイド -> React
CI/CD -&g ...",https://qiita.com//FumiakiKato/items/7d0103b8d944a4167942,,FumiakiKato
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}349",RubyのModuleの使い方とはいったい,"[""Ruby""]","Module
Rubyにはオブジェクト指向で一般的なクラス以外にも、モジュールという概念が存在します。 定数やメソッドをまとめる
クラスに組み込んで多重継承を実現する
名前空 ...",https://qiita.com//shiopon01/items/fd6803f792398c5219cd,1,shiopon01
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}349",htmlのid属性とclass属性の命名はハイフンかcamelかsnakeか,"[""snake"", ""camel"", ""CSS"", ""HTML""]",CSSはハイフン(foo-bar)1、JavaScriptはCamel(fooBar)、Rubyはsnake(foo_bar)文化。 CSSはclass属性しか使わない(id ...,https://qiita.com//itagakishintaro/items/168667d5ee4c56b30d52,3,itagakishintaro
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}348",FactoryGirlのtransientとtraitを活用する,"[""Ruby"", ""Rails""]","FactoryGirlでテストデータを定義する時に、transientとtraitを活用すると色々捗るという話。
transientは実際に作成するデータと直接関係無い新しいattributeを...",https://qiita.com//joker1007/items/da63b8630351c1f3fe1d,,joker1007
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}347",[Ruby] privateメソッドの本質とそれを理解するメリット,"[""Ruby""]","概要
Rubyのprivateメソッドを支える、2つのルール
ルールを知る事によるメリット
※前者はメタプログラミングRubyより。 つまり
",https://qiita.com//kidach1/items/055021ce42fe2a49fd66,,kidach1
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}346",Ruby on Rails のテストフレームワーク RSpec 事始め,"[""Ruby"", ""Rails"", ""RSpec"", ""Capybara""]","して、Ruby on Rails で Hello World が表示できていること。
Ruby on Rails を始める方法は Ruby ...",https://qiita.com//tatsurou313/items/c923338d2e3c07dfd9ee,,tatsurou313
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}346",fluentdを導入時にまず知っておいたほうがよさそうなこと（インストール、監視、HA構成、チューニングなど）,"[""Fluentd"", ""Elasticsearch"", ""td-agent"", ""CentOS""]","環境
CentOS6.7
td-agent 0.12.19
Ruby2.2.2（リストアスクリプトで利用）
Fluent-Logger(0.5.1)
Elasticsearc ...",https://qiita.com//uzresk/items/3bfeeac82dfcb2a4300e,,uzresk
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}347",Rails 4.2で導入されたActive Jobを使ってみよう,"[""Rails"", ""Rails4"", ""Ruby"", ""ActiveJob"", ""Resque""]","Ruby on Rails（以下Rails） 4.2からバックグラウンドでジョブを実行するActive Jobが利用できるようになりました。 参考サイト
rails/acti ...",https://qiita.com//ryohashimoto/items/2f8fd685920a5318def4,,ryohashimoto
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}346",仮説・検証（54）プログラムは音楽だ (A program is a music.),"[""プログラム"", ""音楽"", ""音楽情報処理"", ""MIDI"", ""名古屋のIoTは名古屋のOSで""]","3f5032
さだまさしの楽曲のコード遷移を整理してみた
https://qiita.com/aich_08_/items/ef0a352a653ae3e721dd
ruby ...",https://qiita.com//kaizen_nagoya/items/33c9f33581e6886f8ad8,7,kaizen_nagoya
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}345",【初心者向け】RailsのActive Recordの解説&メソッドまとめ,"[""Rails"", ""Ruby"", ""ActiveRecord"", ""SQL"", ""初心者""]","ActiveRecordとは
一言で言えば「RubyとSQLの翻訳機」です。
基本的にDBにはDB言語としてSQLが使われています。
SQLでないとDBの操作ができません。  ...",https://qiita.com//ryokky59/items/a1d0b4e86bacbd7ef6e8,2,ryokky59
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}345",CocoaPodsでPodの利用＆作成のメモ,"[""Objective-C"", ""CocoaPods"", ""iOS""]",なおPodfile、podspecファイルを編集する場合はエディタでRubyと認識させるといい。,https://qiita.com//makoto_kw/items/edf758a67bd4c2ba5b7a,,makoto_kw
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}346",gulp.js その4 プラグイン一覧,"[""gulp""]","常に圧縮されるのでsourcemap使えない
gulp-ruby-sass 同上。sourcemap使えてオプション多い。",https://qiita.com//oreo3@github/items/0f037e7409be02336cb9,,oreo3@github
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}345",Macにnode.jsをインストールする手順。,"[""Mac"", ""Node.js"", ""npm"", ""nodebrew""]","ターミナル
$ /usr/bin/ruby -e ""$(curl -fsSL https://raw.githubusercontent.com/Homebrew/insta ...",https://qiita.com//akakuro43/items/600e7e4695588ab2958d,7,akakuro43
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}345",あなたがRails触る人なら見ておきたい「体系的な」豆知識,"[""Rails""]","id, :author_id]
end
end
end
■ Viewに関するあれこれ
viewヘルパー関連
html.erbは何の略か
erb = Embedded Ruby ...",https://qiita.com//Yama-to/items/93cd8b3a8be67b09e353,,Yama-to
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}344",Hamlの書き方,"[""haml"", ""Ruby"", ""Rails""]","Ruby On Rails などを扱うとき、Hamlで記述する人も多いでしょう。
ちなみに私はSlimなども好きです。
Hamlの基本
（例）
!!! ちなみに私の場合は",https://qiita.com//watak676/items/525ad3d8a1297e3244e3,,watak676
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}344",C++をこれから勉強する人のための道しるべ（C++03）,"[""C++""]","C++を勉強することによりプログラミングの基礎が身につき今ではRuby,Pythonなどモダンな言語もすぐに身に着けることができました。",https://qiita.com//borerere/items/7dd02ba6dd8990b10e29,1,borerere
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}344",Shift_JIS文化からUTF-8への移行ガイド,"[""Java"", ""文字コード"", ""Shift_JIS"", ""UTF-8""]","rubyは
=> ""𠮷野家"".length
3
と、特に何もしなくても正しくカウントできます。",https://qiita.com//kawasima/items/41632dbd423dc0445e14,1,kawasima
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}344",「え！？いつのまに新刊出てたの！？」を解消するアプリを作りました【ポートフォリオ解説】,"[""ポートフォリオ"", ""Rails"", ""Ruby"", ""初心者"", ""楽天API""]","るアプリを作りたいとの想いで製作開始
使用技術
フロントエンド
HTML/CSS(Sass)
Bootstrap 4.5.2
jQuery 3.5.1
バックエンド
Ruby ...",https://qiita.com//Taitaaaan/items/90d2ee59ea8be33d55c3,8,Taitaaaan
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}345",プログラミング言語の歴史を会話方式で振り返る,"[""プログラミング"", ""history"", ""備忘録"", ""歴史""]","BASICとは関係ないんやで」
1993年 Ruby(1995年に発表)
Matz(まつもとゆきひろ)「Perlのように使えればとオブジェクト指向スクリプト言語として作ったのが",https://qiita.com//cube_3110/items/36ed9a604e2f0d12c759,44,cube_3110
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}344",encodeURIComponentが世界基準だと誤解してた話,"[""URI"", ""Python"", ""Go"", ""JavaScript""]",コメントでriocamposさんに教えてもらったRubyのWEBrickのライブラリでテスト。 まぁ、制御文字ではないので、Ruby方式で送って問題になると ...,https://qiita.com//shibukawa/items/c0730092371c0e243f62,5,shibukawa
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}343",rails console の tips ,"[""Ruby"", ""Rails""]","元ネタ：
Three quick Rails console tips by Nick of 37signals
10 Rails console tricks
urlヘルパーが生成するpath...",https://qiita.com//snaka/items/eeb5dee96e44fca54a2e,1,snaka
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}344",公式グッズ・ノベルティ オンラインストア一覧(60団体以上を調査),"[""GitHub"", ""公式グッズ"", ""ノベルティ"", ""Merchandise"", ""IT系ステッカー""]","Ruby
[準公式] Ruby Staff | Cafepress
http://www.cafepress.com/rubystuff
※ [準公式]Sh ...",https://qiita.com//YKEI_mrn/items/c10b14f9a69ff71b1b7a,59,YKEI_mrn
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}342",Ruby 2.6の主な新機能と変更点,"[""Ruby""]","はじめに
Rubyは毎年12月25日にアップデートされます。
Ruby 2.6については2018年12月6日にrc1がリリースされました。 $ ",https://qiita.com//jnchito/items/ce11cb7fccdf4b66af24,11,jnchito
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}342",【初心者】生まれて初めてプログラミングをする文系人間のためのチュートリアル,"[""Ruby"", ""Rails"", ""初心者"", ""プログラミング""]","RubyやRailsの基礎を理解しておきたい時にいいウェブサイト
Rubyがミニツク
ドットインストールよりもさらに詳しく、Rubyの基礎 ...",https://qiita.com//yoshimikeisui/items/0872739e771f8a18a956,1,yoshimikeisui
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}342",個人的にコードリーディングがはかどったテクニックまとめ,"[""コードリーディング"", ""Git"", ""GitHub"", ""Vim""]","de
-------------------------------------------------------------------------------
Ruby ...",https://qiita.com//gotchane/items/ef69af260c40fa26d78b,3,gotchane
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}341",SwiftのArrayとDictionaryの使い方,"[""Swift"", ""Objective-C"", ""iOS""]",""", ""PHP""] 
programLang.extend(addLang) // [Objective-C, Java, Swift, Python, Ruby, PHP] ...",https://qiita.com//hachinobu/items/d591d0cba23b6dfec559,2,hachinobu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}341",オブジェクト関係マッピング,"[""ORM"", ""データベース""]","Ruby on RailsなどでDBを扱いやすくしてくれる、「オブジェクト関係マッピング」の概要をまとめた。
オブジェクト関係マッピング（ORM）とは
Wikipediaより ...",https://qiita.com//yk-nakamura/items/acd071f16cda844579b9,,yk-nakamura
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}342",RailsアプリへのRspecとFactory_botの導入手順,"[""Rails"", ""Ruby"", ""RSpec"", ""FactoryBot"", ""FactoryGirl""]","in/rspecの記載を追加
2019/03/05 タイポの修正
2019/12/15 Rails 6.0での動作確認
動作環境
macOS High Sierra
ruby ...",https://qiita.com//Ushinji/items/522ed01c9c14b680222c,3,Ushinji
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}341",PHPerがMacbookAirを買ったら直ぐにすること 2012 ,"[""PHP"", ""Mac"", ""Apache"", ""MySQL"", ""homebrew""]","Homebrew
ターミナルで下のコマンドを実行してインストールします:
/usr/bin/ruby -e ""$(/usr/bin/curl -fksSL https://r ...",https://qiita.com//suin/items/26162a4ebcbbb351b879,7,suin
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}342",2年くらい本気でプログラミングしてわかったこと,"[""新人プログラマ応援""]","言語
Ruby
Elixir
WAF
Padrino(Ruby)
Rails(Ruby)
Grape(Ruby)
Fro ...",https://qiita.com//astap/items/9e32f8f91de5effd1c84,1,astap
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}340",オブジェクト指向言語としてGolangをやろうとするとハマること,"[""Go"", ""オブジェクト指向""]",例えJavaやRubyな人に散々Disられても、C++が一番大事にしていることは「ゼロオーバーヘッド」です。C言語よりも遅くちゃいけないんです。「このメソッドはオーバーライド ...,https://qiita.com//shibukawa/items/16acb36e94cfe3b02aa1,2,shibukawa
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}339",WebブラウザだけではじめるRuby/Railsプログラミング,"[""Ruby"", ""Nitrous.io""]",なお、2014年5月時点でのRubyとRailsの最新バージョンは、Ruby2.1.2 + Rails 4.1.0です。 Webブラウザだけで,https://qiita.com//machu/items/0ecc5699273c18fd1cd8,1,machu
