stars,title,tags,details,link,comments,author
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}209",30歳目前となったので、データサイエンティストとしての半生を振り返る,"[""キャリア"", ""ポエム"", ""データサイエンス""]",そして、副業的にクラウドワークスでPHPの開発案件を受けるようになった。運よく案件を受けることはできた。 PHPの案件でシステムを開発していた所、クラウドワ ...,https://qiita.com//tomoyuki-murakami/items/4a7baca38defbac9d87c,,tomoyuki-murakami
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}209",PHPの効率的な学習法: YYPHP60回開催を通じて、先輩PHPerから得られた35の知見,"[""PHP"", ""新人プログラマ応援"", ""YYPHP"", ""Laravel"", ""PHPの効率的な学習法""]","はじめに
本稿は、PHPを学ぼうとする人ができるだけ要領よくPHPを身につけられるよう、PHPの学び方を紹介するものです。「どうやって",https://qiita.com//suin/items/edb067f2e5df713e966d,2,suin
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}210",三項演算子?:は悪である。,"[""三項演算子"", ""条件演算子"", ""リファクタリング""]",": エルビス演算子 GNU拡張C/C++, PHP8
?? null合体演算子 C#, Swift, PHP
?. しかし、PHPは三項演 ...",https://qiita.com//raccy/items/0b25b2f106e2a813828b,38,raccy
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}208",アーキテクチャの「なぜ？」を記録する！ADRってなんぞや？,"[""設計"", ""ドキュメント"", ""ドキュメント管理"", ""プロジェクト管理"", ""アーキテクアーキテクチャ""]","r-j
C#で書かれたもの: adr-cli
Goで書かれたもの: adr
ADRツールをインストールするためのAnsibleスクリプト: ansible-adr-tools
PHP",https://qiita.com//fuubit/items/dbb22435202acbe48849,1,fuubit
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}208",Docker で環境変数をホストからコンテナに渡す方法（ホスト OS 側からゲスト OS に渡す方法各種）,"[""Docker"", ""docker-compose"", ""dockerfile"", ""環境変数"", ""Import""]","fileに渡す
$ hoge='v1.0.0'
$ osarch=$(uname -m)
$ docker build \
--build-arg name_base=php ...",https://qiita.com//KEINOS/items/518610bc2fdf5999acf2,3,KEINOS
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}207",Dockerでいい感じにPHP(Laravel)のローカル開発環境を作る,"[""Laravel"", ""PHP"", ""Docker""]","em>PHP
phpディレクトリを作成し、その中にDockerfileを作成します。 次にPHP
まずsrcディレクトリにPHP ...",https://qiita.com//igayamaguchi/items/aec8f2b15b203946a2c4,3,igayamaguchi
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}207",init-loader.el と package.el を導入して快適 Emacs ライフ,"[""Emacs""]","php-mode
scala-mode
markdown-mode
scss-mode
haskell-mode
google-c-style
yaml-mode
open- ...",https://qiita.com//catatsuy/items/5f1cd86e2522fd3384a0,2,catatsuy
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}207",Raspberry Piで音声認識,"[""Julius"", ""RaspberryPi""]","$ wget --trust-server-names 'http://osdn.jp/frs/redir.php? います）
$ mkdir ~/julius-kits
$ ...",https://qiita.com//t_oginogin/items/f0ba9d2eb622c05558f4,1,t_oginogin
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}207",Apple Developer Programに法人として参加する,"[""iOS"", ""apple""]",time regarding your enrollment please visit: https://developer.apple.com/contact/submit.php,https://qiita.com//moco3/items/4602ffbf4e60b7e35037,5,moco3
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}206",PHPフレームワークLaravelの使い方,"[""PHP"", ""Laravel""]","環境構築
・LAMP+Redis環境を超短手数で構築する
・Composerをインストールする
・eclipseでPHPの開発環境を構築する。",https://qiita.com//toontoon/items/c4d0371e504c37f6576e,,toontoon
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}206",Laravel6 ログイン機能を実装する,"[""PHP"", ""Laravel"", ""Laravel6"", ""Composer""]",バージョン 5.8 までは、php artisan make:authというコマンドを実行するだけでログイン機能を実装できましたが、 6.0 からその手順が変わりました。 / ...,https://qiita.com//ucan-lab/items/bd0d6f6449602072cb87,13,ucan-lab
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}207",逆引き！Composer コマンド・ライン一覧 と 基礎知識,"[""Composer"", ""PHP"", ""command"", ""コマンドライン"", ""逆引き""]","本体（ランタイム）の保存先ディレクトリを確認
$ dirname $(which php)
/usr/bin/php
$ # PHP と同 ...",https://qiita.com//KEINOS/items/86a16b06af6e936a1841,1,KEINOS
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}207",マイクロサービスのフレームワークまとめ [不定期更新](2017/02/25更新),"[""JavaScript"", ""Java"", ""Ruby"", ""Go"", ""C#""]","【言語/開発環境等】Perl
【提供元】Sebastian Riedel
【ページ】
ホームページ
github
PHP
Lumen. 【特徴】Lumen はマイクロサービス ...",https://qiita.com//yuhattor/items/3c9ad74d89166b7a72db,2,yuhattor
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}206",趣味用に安く深層学習PCを作った,"[""機械学習"", ""深層学習"", ""DeepLearning""]","desktop/nextgear_z270/#pa1dustel
税込 ¥229,824
ツクモ
https://shop.tsukumo.co.jp/bto/bto.php ...",https://qiita.com//bohemian916/items/9f1e053bf73724fe0b1e,6,bohemian916
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}207",Webアプリケーションを自動で操作してみよう,"[""PowerShell"", ""VBA"", ""UiPath"", ""Python"", ""JavaScript""]","(3)「regist1.php」などの受信ファイルを選択後に、Headersタブを選択すると送信データが確認できます。
(4)Responseタブを選択すると受信内容が確認で ...",https://qiita.com//mima_ita/items/4149a4cdb9a33084258b,3,mima_ita
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}206",Windows上にVirtualBox+VagrantでCentOS環境構築,"[""Vagrant"", ""CentOS"", ""VirtualBox""]",Vagrant自身はRubyで作成されているが、PHPやPython、Java、C#、JavaScriptといった、他のプログラミング言語の開発においても用いることができる。 ...,https://qiita.com//TakashiOshikawa/items/d2fb48d59e9e316af9a2,,TakashiOshikawa
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}206",深層学習いろいろ,"[""深層学習"", ""機械学習"", ""人工知能"", ""DeepLearning"", ""MachineLearning""]","onIO
開発: salesforce.com
公開: 2016.10.7(Apache)
ライセンス: Apache-2.0
言語: Python, Java, Ruby, PHP",https://qiita.com//Ted-HM/items/298116d03cbb9b3477e6,,Ted-HM
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}205",[PHP] mysqli使い方まとめ（MySQL接続～SELECT実行まで）,"[""PHP"", ""MySQL""]",PHP5.5から mysql_connect() や mysql_query() など、mysql_***系の関数は非推奨となりました。新方式の１つである mysqli の使 ...,https://qiita.com//yasumodev/items/bd2ba476f31804d527d3,7,yasumodev
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}205",Laravelで気持ちよく開発をするための拡張機能のまとめ,"[""Laravel"", ""VSCode""]","インストールした拡張
PHP関連
PHP Debug
言わずと知れたPHPをデバッグする為のツール。 PHP Intel ...",https://qiita.com//motuo/items/5c9b24606ef75535f882,,motuo
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}206",Laravelでドメイン駆動設計(DDD)を実践し、Eloquent Model依存の設計から脱却する,"[""DDD"", ""ドメイン駆動設計"", ""Laravel"", ""Eloquent"", ""PHP""]",いつの間にか誰かが profile.blade.php でも$question->short_bodyを使っていたようです。 それぞれのユーザーはメールアドレスやパスワ ...,https://qiita.com//mejileben/items/302a9f502ca0801b1efb,4,mejileben
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}205","負荷試験のためのノウハウと Webフレームワークの負荷試験 (Python,Node,Go,PHP)","[""wrk"", ""負荷試験"", ""Python"", ""Node.js"", ""Go""]","app = Application()
app.router.add_route('/', hello)
app.run(port=8885)
PHP (7.1.8)
<? ",https://qiita.com//tkngue/items/62101788c0f384a5b12e,,tkngue
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}207",【おうちハック】開発合宿で3人でシェアハウスの鍵管理システムを作った【チーム開発】,"[""nuxt.js"", ""Laravel"", ""個人開発"", ""RaspberryPi""]","ーバーを作ってみる
家のwifiに接続しているときは、「key.home」にアクセスすると、ラズパイのサーバに接続するようになります
ラズパイにnginx、mysql、php ...",https://qiita.com//retoruto_carry/items/d59b9edc94475c5f2396,1,retoruto_carry
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}205",サーバが増えた時にインフラ担当者がやってきたこと,"[""インフラ""]","ABBIX_APIPASSWORD=""passwd""
ZABBIX_HOST=""http://zabbix.any""
ZABBIX_API_PATH=""api_jsonrpc.php",https://qiita.com//hiracy/items/c8bfb69ff624d4b711e4,,hiracy
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}207",Djangoでの開発 ダイジェスト,"[""Django"", ""Python""]",いつもはLaravel(PHP)かASP.NET MVC(C#)を使っていますが、たまにDjangoを使う際の思い出しメモ。,https://qiita.com//zaburo/items/0e15f6c150caa13ca34c,1,zaburo
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}204",PHPでのログ出力　まとめ,"[""PHP""]","フレームワークのロガーを追っていたら
基本的なPHPのログ出力方法についてわからなくなったので
基本に戻ろうと自分なりにまとめてみました。 環境
CentOS release ...",https://qiita.com//iwason/items/8dc9f62b4118186cf2df,,iwason
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}203",vagrantを用いたPHPの環境構築,"[""PHP"", ""Vagrant"", ""Mac"", ""Windows"", ""CentOS""]",次にPHPで表示させてみます。まずApacheにPHPを対応させます。 これで拡張子がPHPのファイルをPHPプログラム ...,https://qiita.com//tiwu_dev/items/f135e6b6fbbe3ec6aa54,,tiwu_dev
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}204",3分でわかるデザインパターン入門(GoF),"[""オブジェクト指向"", ""デザインパターン"", ""PHP""]","はじめに
『PHPによるデザインパターン入門(秀和システム出版)』という本の読書メモです。 phpならSPLの機能のIteratorインターフェース等を継承 ...",https://qiita.com//rch1223/items/5ab98d4bf3430937013c,4,rch1223
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}203",Amazon Linux2とAmazon Linuxの違いについて（メモ）,"[""AmazonLinux2"", ""Amazon"", ""AWS""]",amazon-linux-extras install lamp-mariadb10.2-php7.2 とするとリポジトリが追加される＆phpとMariaD ...,https://qiita.com//akira345/items/2a09c4d06d2e3415bc8d,1,akira345
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}205",助産師が退職して１年後に初めてアプリリリース,"[""プログラミング初心者"", ""医療"", ""Laravel"", ""moment.js"", ""PWA""]","今までPHPとLaravelしかしたことない私にとっては不安しかありませんでしたが、
それでももう会社を選んでいる余裕なんて余裕でありません。",https://qiita.com//mfmfmf5555/items/ddbb9b7e8e306a8d2668,17,mfmfmf5555
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}202",僕の考えた最強のService Workerキャッシュ戦略で爆速サービスを作った,"[""ServiceWorker"", ""PWA"", ""JavaScript"", ""HTML"", ""個人開発""]","php
namespace App\Http\Controllers;
class Controller extends Controller
{
/**
*
* @retu ...",https://qiita.com//tiwu_dev/items/47e8a7c3e6f2d57816d7,,tiwu_dev
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}203",モニタリングサービス（Mackerel、Datadog、New Relic）入門！,"[""監視"", ""Mackerel"", ""NewRelic"", ""Datadog"", ""AWS""]","Ruby,PHP,Python,Java,.Net,Go,nodeに対応
少し古いですがパフォーマンス監視サービスのNew Relicが超便利な件を見てもらえればイメージつく ...",https://qiita.com//uzresk/items/fa58720acbe7672607c9,2,uzresk
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}202",[PHP] ライブラリに頼らないTwitterAPI入門,"[""Twitter"", ""TwitterAPI"", ""PHP""]","ベースをRFC3986に従ってクエリストリングにする
$base = http_build_query($base, '', '&', PHP_QUERY_RFC39 ...",https://qiita.com//mpyw/items/b59d3ce03f08be126000,1,mpyw
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}203",PHP Conference Japan 2020 スライドまとめ,"[""PHP"", ""Conference"", ""2020""]","PHP Conference Japan 2020 Re:born
公式サイト: https://phpcon.php.gr.jp/2020
公式YouTu ...",https://qiita.com//ucan-lab/items/c644675ea7da4093c664,6,ucan-lab
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}202",CSVアップロードからのMySQLへのデータ挿入,"[""PHP"", ""MySQL"", ""CSV""]","前書き
まだ 「ファイルアップロードの例外処理はこれぐらいしないと気が済まない」 や  「PHPでデータベースに接続するときのまとめ」 をご覧になっていない方は先にそちらから ...",https://qiita.com//mpyw/items/caa2568284b69d270f8b,9,mpyw
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}201",p5.jsでビジュアルコーディングしてみる。,"[""p5.js"", ""processing"", ""JavaScript""]","参考コード:Sine Cosine in 3D
http://p5js.org/examples/examples/3D_Sine_Cosine_in_3D.php
http ...",https://qiita.com//minamooon/items/c2d65a18fd36be693139,,minamooon
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}201",だれがなぜMongoDB辞めたんですか？(Quora訳),"[""MongoDB""]","設計上の不足・複雑さの問題、2.安定性より機能充足という方針の問題)
MongoDBを辞める話：
Anonymous: http://pastebin.com/raw.php ...",https://qiita.com//scova0731/items/81a7428737efa28859a2,,scova0731
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}202",AMD & RequireJS,"[""JavaScript"", ""RequireJS"", ""AMD"", ""CommonJS""]"," (http://requirejs.org/docs/whyamd.html)
ES2015 Module (http://wiki.ecmascript.org/doku.php",https://qiita.com//nanocloudx/items/70f1316debf05b93ac82,2,nanocloudx
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}200",今時のPHP HTTPクライアントのGuzzleを使ってみた,"[""Guzzle"", ""HTTP"", ""Laravel"", ""PHP""]","Laravelで使いましたが、もちろん生のPHPでも使えます。
Laravelのラッパー
Laravel 7系ではGuzzleラッパーが提供されているようです。 生の",https://qiita.com//yousan/items/2a4d9eac82c77be8ba8b,5,yousan
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}200",WebサイトにSNSシェアボタンを設置＆効果測定する方法のまとめ,"[""SNSボタン"", ""Webサービス"", ""SNS"", ""Facebook"", ""Twitter""]","l, description) {
$(shareSelector).attr(""href"", ""https://www.facebook.com/sharer/sharer.php",https://qiita.com//imotoy/items/b7467d5cc869c69b6275,,imotoy
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}200",ディープラーニングで動画の顔画像の入れ替え実施編＆そこから学ぶ機械学習の基礎の基礎 （Mac OSX）,"[""TensorFlow"", ""OpenCV"", ""Deepfakes"", ""Faceswap"", ""Deepface""]","PHPならこんなの
$x = [
[ 123, 456, 789 ],
[ 987, 654, 321 ],
...
];
Pythonならこんなの
x = [
[ 123, ...",https://qiita.com//KEINOS/items/f9a630af1755207f61b5,31,KEINOS
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}199",インタフェースと抽象クラスどっち使ったらいいんだ？,"[""abstract"", ""interface"", ""Java""]","p=481
http://www.atmarkit.co.jp/bbs/phpBB/viewtopic.php
http://www.programmerinterview. ...",https://qiita.com//uqichi/items/643eed88f59bd2b44d71,4,uqichi
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}198",Unity開発におけるアンチパターン,"[""Unity"", ""C#""]","IDLは様々な言語で書かれており、json/php/ruby/markdownなど開発会社によって大分違います。 Swagger
SwaggerでPHPエン ...",https://qiita.com//rookx/items/39d0dbcf9bea0321ee63,4,rookx
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}199",はじめてのVue.js - 単一ファイルコンポーネントを作れる環境構築編 (npm + gulp + browserify + babel + vueify) ,"[""Vue.js"", ""browserify"", ""babel"", ""vueify""]",この記事では、Rails や PHP といったサーバーサイドのプログラミングをメインでやっている人向けに Vue.js を用いた簡単な TODO 管理アプリを作るまでを、2回 ...,https://qiita.com//ayasuda/items/92221229e8f8c65c6f7c,7,ayasuda
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}199",Dockerで環境構築するための最低限の概念理解,"[""Docker""]","そのサーバにPHPをインストールする
4. そのサーバに自分で書いたプログラムソースコードを乗せる
というような作業が必要になります。 つまり、
php:7 ...",https://qiita.com//minato-naka/items/e9cd026747693759800c,,minato-naka
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}199",2018年のEthereum開発者が知るべきツールのリスト,"[""Ethereum"", ""solidity"", ""DApps"", ""Blockchain"", ""ブロックチェーン""]","けALT JS言語
elm-ethereum
purescript-web3
バックエンドEthereum API
Web3.py- Python Web3
Web3.php ...",https://qiita.com//sot528/items/6ff13ebfc846aa313307,,sot528
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}198",mysqlが起動できない,"[""MySQL"", ""dotinstall"", ""環境構築""]","アップデートでもよかったかもしれない、、、
まだphpからmysql操作ができるかやってみてないので不安ですが、とりあえず今回はこれで。",https://qiita.com//hondy12345/items/d32ed749fb49e9da7de6,4,hondy12345
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}197",Laravel に関する記事まとめ (5.7〜6.x対応),"[""PHP"", ""laravel5.7"", ""Laravel""]"," sticky 効果を適用する
【Laravel】 QueryException で表示される SQL を正しくクオートする
OFFSETを使わない高速ページネーションを任意のPHP",https://qiita.com//mpyw/items/3018b48d6fc9a22af4f0,1,mpyw
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}197",docker-compose で別の docker-compose.yml で作ったコンテナとリンクする (ネットワークを繋げる),"[""docker-compose"", ""Docker""]","nginx (リバースプロキシ)
Webアプリ1 (PHP http)
Webアプリ2 (Python uWSGI)
...",https://qiita.com//reneice/items/20e981062b093264cd0a,,reneice
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}196",laravel製軽量フレームワーク Lumen を試してみる,"[""PHP"", ""lumen"", ""Laravel""]","うことがドキュメントから読み取れる
必要要件
PHP >= 5.4
Mcrypt PHP Extension
OpenSSL PHP ...",https://qiita.com//yaaamaaaguuu/items/f42f1127c96f44cb836f,4,yaaamaaaguuu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}198",【PHP初心者向け】セキュアな掲示板を最小構成から作る,"[""PHP"", ""セキュリティ""]","php if (!empty($rows)): ?>
<ul>
<?php foreach ($rows as $row): ?&g ...",https://qiita.com//mpyw/items/2c54d0ea95423bd88f60,4,mpyw
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}196",ラズパイ「Raspberry Pi 3」で、HTTP/2サーバーをたててインターネットにタダで公開する手順　（セキュリティ評価：A＋）,"[""http2"", ""RaspberryPi"", ""nginx"", ""raspbian"", ""DDNS""]","rror.log;
# location
location / {
root   /(公開ディレクトリ);
index  index.html index.htm index.php",https://qiita.com//maemori/items/ee53cc099ac1d262b6da,2,maemori
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}197",駆け出しマークアップエンジニアのためのWebサイト制作フロー,"[""HTML"", ""CSS"", ""JavaScript"", ""フロントエンド"", ""マークアップ""]","ドメインを契約してサーバーに割り当てる
WordPressのクイックインストール、およびFTPでの手動インストール
FTPユーザーの追加、編集
メールアドレスの作成
PHPバ ...",https://qiita.com//TetsuakiHamano/items/917c5b1ac50425bfcf95,,TetsuakiHamano
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}195",DB スキーマ設計のガイドライン,"[""Yii"", ""PHP"", ""DB"", ""ORM"", ""フレームワーク""]","ue INTEGER             value INTEGER
);                                 );
Category.php ...",https://qiita.com//softark/items/63e68a0172a1d2f92b5c,,softark
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}201",Pythonの文字列が標準でf文字列になる（かも）,"[""Python""]",Larry Hastingsさんは「PHPの文字列もこういう仕様だし、スクリプト小僧たちはとっても気にいると思う」と言いながらも、「でもこれって、『おっと、fつけるの忘れっち ...,https://qiita.com//ksato9700/items/44caf7bf0329fb987499,4,ksato9700
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}194",PHPセッションをmemcachedで管理する件,"[""Memcached""]","導入
インストール
PHPがインストールされている前提です。
PHPのモジュールにはmemcachedを使用します。 # yum install memca ...",https://qiita.com//supertaihei02/items/53e36252afa3ea157d38,5,supertaihei02
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}194",C# Taskの待ちかた集,"[""C#""]",")
{
Task<string> gethtmltask = hc.GetStringAsync(""http://www.example.jp/kussoosoi.php",https://qiita.com//takutoy/items/d45aa736ced25a8158b3,2,takutoy
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}196","Linuxサーバの時刻設定手順とエラー（the NTP socket is in use, exiting）","[""CentOS"", ""ntp""]","NTPサーバーによる時刻同期 : http://linux.kororo.jp/cont/server/ntp.php
以下、上記サイトより引用。",https://qiita.com//megu_ma/items/bb902740ee7de9ddd102,,megu_ma
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}193",AngularJS+PHP+MySQLでCRUD入門,"[""PHP"", ""MySQL"", ""Angular""]","AngularJS+PHP+MySQL
AngularJSとPHPを組み合わせたCRUDのサンプルです。なるべくシンプルになるように作ってみました。 ;
$ ...",https://qiita.com//naga3/items/cacb8182ad79dbbf6e64,3,naga3
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}194",MacでApache+PHPの環境を構築する,"[""Mac""]","/etc/apache2/httpd.confの設定
ApacheでPHPを有効にしつつ、複数サイトを動かすための設定を行います。 PHP5モジュールを有効 ...",https://qiita.com//is0me/items/72fcb5d8ac2c8f1c6247,2,is0me
